,chunk,length,recognitiontime
41,45 MINT   09 02 2019_Male_44100_CLEAN232.flac,23.699931972789116,19.166285753250122
42,45 MINT   09 02 2019_Female_44100_CLEAN233.flac,35.319931972789114,28.533666372299194
43,45 MINT   09 02 2019_Male_44100_CLEAN241.flac,23.059931972789116,20.35987639427185
44,45 MINT   09 02 2019_Male_44100_CLEAN247.flac,20.059931972789116,10.907098770141602
45,45 MINT   09 02 2019_Male_44100_CLEAN258.flac,21.259931972789115,12.620874166488647
46,45 MINT   09 02 2019_Male_44100_CLEAN264.flac,31.119931972789114,16.85149049758911
47,45 MINT   09 02 2019_Male_44100_CLEAN266.flac,30.539931972789116,13.32035231590271
48,45 MINT   09 02 2019_Male_44100_CLEAN268.flac,22.559931972789116,0.0
49,45 MINT   09 02 2019_Male_44100_CLEAN273.flac,22.819931972789117,8.494537591934204
50,45 MINT   09 02 2019_Male_44100_CLEAN279.flac,35.459931972789114,19.95433783531189
51,45 MINT   09 02 2019_Female_44100_CLEAN284.flac,24.239931972789115,13.452829599380493
52,45 MINT   09 02 2019_Male_44100_CLEAN289.flac,22.399931972789116,0.0
53,45 MINT   09 02 2019_Male_44100_CLEAN295.flac,37.599931972789115,23.512601613998413
54,45 MINT   09 02 2019_Female_44100_CLEAN301.flac,22.839931972789117,12.069541931152344
55,45 MINT   09 02 2019_Male_44100_CLEAN305.flac,23.159931972789117,11.008582353591919
56,45 MINT   09 02 2019_Male_44100_CLEAN308.flac,24.899931972789116,19.3247013092041
57,45 MINT   09 02 2019_Female_44100_CLEAN317.flac,65.87993197278911,60.406121253967285
58,45 MINT   09 02 2019_Female_44100_CLEAN321.flac,83.71993197278911,71.08362317085266
59,45 MINT   09 02 2019_Male_44100_CLEAN322.flac,24.299931972789114,24.164828777313232
60,45 MINT   09 02 2019_Male_44100_CLEAN324.flac,23.679931972789117,19.236579418182373
61,45 MINT   09 02 2019_Female_44100_CLEAN325.flac,49.49993197278911,27.497705221176147
62,45 MINT   09 02 2019_Male_44100_CLEAN330.flac,21.259931972789115,13.449349164962769
63,45 MINT   09 02 2019_Female_44100_CLEAN335.flac,22.459931972789114,12.64184856414795
64,45 MINT   09 02 2019_Male_44100_CLEAN341.flac,20.379931972789116,10.818477153778076
65,45 MINT   09 02 2019_Male_44100_CLEAN348.flac,28.579931972789115,15.775775671005249
66,45 MINT   09 02 2019_Male_44100_CLEAN354.flac,32.599931972789115,27.742810487747192
67,45 MINT   09 02 2019_Male_44100_CLEAN358.flac,20.019931972789117,10.897578477859497
68,45 MINT   09 02 2019_Male_44100_CLEAN363.flac,34.919931972789115,39.257031202316284
69,45 MINT   09 02 2019_Male_44100_CLEAN375.flac,40.33993197278912,28.568164825439453
70,45 MINT   09 02 2019_Male_44100_CLEAN382.flac,20.459931972789114,15.493674039840698
71,45 MINT   09 02 2019_Male_44100_CLEAN390.flac,42.959931972789114,34.34689450263977
72,45 MINT   09 02 2019_Male_44100_CLEAN392.flac,35.07993197278912,32.01949334144592
73,45 MINT   09 02 2019_Male_44100_CLEAN398.flac,29.419931972789115,30.526575326919556
74,45 MINT   09 02 2019_Male_44100_CLEAN400.flac,64.65993197278911,0.0
75,45 MINT   09 02 2019_Male_44100_CLEAN404.flac,24.539931972789116,24.23004174232483
76,45 MINT   09 02 2019_Male_44100_CLEAN408.flac,26.099931972789115,16.146677494049072
77,45 MINT   09 02 2019_Male_44100_CLEAN412.flac,20.139931972789114,14.240352630615234
78,45 MINT   09 02 2019_Male_44100_CLEAN422.flac,21.679931972789117,14.811655521392822
79,45 MINT   09 02 2019_Male_44100_CLEAN428.flac,30.759931972789115,20.7586030960083
80,45 MINT   09 02 2019_Male_44100_CLEAN432.flac,27.159931972789117,21.901927709579468
81,45 MINT   09 02 2019_Male_44100_CLEAN437.flac,20.439931972789115,16.558415412902832
82,45 MINT   09 02 2019_Male_44100_CLEAN440.flac,56.459931972789114,63.851186990737915
83,45 MINT   09 02 2019_Male_44100_CLEAN442.flac,34.699931972789116,24.900786638259888
84,45 MINT   09 02 2019_Male_44100_CLEAN444.flac,26.339931972789117,21.24843978881836
85,45 MINT   09 02 2019_Female_44100_CLEAN447.flac,68.61993197278912,56.804601192474365
86,45 MINT   09 02 2019_Male_44100_CLEAN455.flac,22.879931972789116,12.894610166549683
87,45 MINT   09 02 2019_Male_44100_CLEAN462.flac,20.539931972789116,11.839730978012085
88,45 MINT   09 02 2019_Male_44100_CLEAN466.flac,22.019931972789117,14.053357362747192
89,45 MINT   09 02 2019_Female_44100_CLEAN472.flac,20.259931972789115,16.46561050415039
90,45 MINT   09 02 2019_Male_44100_CLEAN477.flac,51.17993197278911,33.38365077972412
91,45 MINT   09 02 2019_Male_44100_CLEAN479.flac,65.93993197278911,0.0
92,45 MINT   09 02 2019_Male_44100_CLEAN482.flac,24.579931972789115,21.565602779388428
93,45 MINT   09 02 2019_Male_44100_CLEAN484.flac,47.99993197278911,61.29850888252258
94,45 MINT   09 02 2019_Male_44100_CLEAN486.flac,51.959931972789114,0.0
95,45 MINT   09 02 2019_Male_44100_CLEAN488.flac,35.85993197278911,25.911805391311646
96,45 MINT   09 02 2019_Male_44100_CLEAN490.flac,20.679931972789117,16.70608377456665
97,45 MINT   09 02 2019_Female_44100_CLEAN491.flac,48.83993197278912,48.90349984169006
98,45 MINT   09 02 2019_Female_44100_CLEAN492.flac,1.6599319727891158,0.0
